"Name","State","Notes","User","Tags","Created","Runtime","Sweep","_artifact_callback","_callback","_items._artifact_callback","_items._callback","_items._items.activation","_items._items.bc_type","_items._items.iterations","_items._items.learning_rates","_items._items.loss_type","_items._items.n_layers","_items._items.net_type","_items._items.num_boundary","_items._items.num_domain","_items._items.optimizers","_items._items.size_layers","_items._items.train_distribution","_items._settings","_items._users_cnt","_items.activation","_items.bc_type","_items.iterations","_items.learning_rates","_items.loss_type","_items.n_layers","_items.net_type","_items.num_boundary","_items.num_domain","_items.num_samples","_items.optimizers","_items.size_layers","_items.train_distribution","_settings","_users_cnt","activation","bc_type","iterations","learning_rate","learning_rates","loss_type","n_layers","net_type","num_boundary","num_domain","num_sample","num_samples","optimizer","optimizers","size_layers","train_distribution","accuracy_metric","loss_test","loss_train","steps"
"noble-sweep-268","finished","-","damien-bonnet","","2023-03-30T19:12:30.000Z","5578","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","6","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.003505194326862693","0.000007218050086521544","0.000008737438292882871","13000"
"summer-sweep-246","finished","-","damien-bonnet","","2023-03-30T15:43:44.000Z","7000","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","5","Unet","","","","100","[""adam"",""L-BFGS""]","","75","Hammersley","0.010347151197493076","0.000050476908654673025","0.00005980913920211606","13000"
"bumbling-voice-1163","finished","-","damien-bonnet","","2023-05-15T23:18:08.000Z","1513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.000012289845471968874","0.000005723636604670901","0.000006852420028735651","13000"
"genial-sweep-204","finished","-","damien-bonnet","","2023-03-30T09:17:55.000Z","5661","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","5","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003698789281770587","0.000004795241693500429","0.0000061132232076488435","13000"
"misunderstood-sweep-227","finished","-","damien-bonnet","","2023-03-30T12:45:18.000Z","6212","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003507613902911544","0.0000066173888626508415","0.000008077105121628847","13000"
"vivid-sweep-216","finished","-","damien-bonnet","","2023-03-30T11:05:24.000Z","6005","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003511501010507345","0.000004903460194327636","0.0000060862676036776975","13000"
"valiant-sweep-76","finished","-","damien-bonnet","","2023-03-28T23:37:14.000Z","11459","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004021408502012491","0.000009390124432684388","0.000011665926649584437","13000"
"golden-sweep-69","finished","-","damien-bonnet","","2023-03-28T13:19:06.000Z","13032","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.004079957492649555","0.000007542952516814694","0.000008907929441193119","13000"
"effortless-sweep-172","finished","-","damien-bonnet","","2023-03-29T16:00:19.000Z","13485","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.004763938020914793","0.000015562998669338413","0.000019507457182044163","13000"
"gentle-sweep-188","finished","-","damien-bonnet","","2023-03-29T18:47:02.000Z","8042","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","5","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.003989025484770536","0.000008884552698873449","0.00001085610801965231","13000"
"morning-water-1155","finished","-","damien-bonnet","","2023-05-15T19:56:39.000Z","1513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0000143214028867078","0.000010034967090177815","0.000011998123227385804","13000"
"smooth-sweep-198","finished","-","damien-bonnet","","2023-03-30T07:42:17.000Z","6178","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.003863341175019741","0.000009541184226691256","0.000011650798114715144","13000"
"effortless-frog-1154","finished","-","damien-bonnet","","2023-05-15T19:31:19.000Z","1518","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.00001682021866145078","0.000008104024345811922","0.000009537674486637115","13000"
"stellar-sweep-151","finished","-","damien-bonnet","","2023-03-29T12:32:45.000Z","11196","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0034417908173054457","0.000006113546533015324","0.000007697621185798198","13000"
"proud-sweep-240","finished","-","damien-bonnet","","2023-03-30T14:45:57.000Z","5723","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0037846348714083433","0.000007193026249296963","0.000009105670869757889","13000"
"dark-sweep-289","finished","-","damien-bonnet","","2023-03-30T22:57:37.000Z","4003","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0034842328168451786","0.0000061604500842804555","0.000007399951755360235","13000"
"prime-sweep-70","finished","-","damien-bonnet","","2023-03-28T13:19:06.000Z","10279","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","3","USnet","","","","25","[""adam"",""L-BFGS""]","","75","Hammersley","0.004367672838270664","0.00003068842488573864","0.000019659539248095825","13000"
"jumping-sea-1159","finished","-","damien-bonnet","","2023-05-15T21:37:25.000Z","1502","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.000012912230886286125","0.000006424565981433261","0.000007799699233146384","13000"
"clear-sweep-136","finished","-","damien-bonnet","","2023-03-29T10:22:00.000Z","12326","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003812388749793172","0.000007334659130719956","0.000009300174497184344","13000"
"worldly-sweep-235","finished","-","damien-bonnet","","2023-03-30T13:59:07.000Z","5480","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.004149522166699171","0.000009866437721939292","0.000011917943993466906","13000"
"treasured-sweep-40","finished","-","damien-bonnet","","2023-03-28T17:30:47.000Z","11678","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.003327268874272704","0.000007293209364434006","0.000008106711902655661","13000"
"pleasant-sweep-161","finished","-","damien-bonnet","","2023-03-29T14:20:50.000Z","11943","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","100","[""adam"",""L-BFGS""]","","75","Hammersley","0.00393663439899683","0.000009673816748545503","0.000011763066140701994","13000"
"toasty-sweep-201","finished","-","damien-bonnet","","2023-03-30T07:42:19.000Z","6512","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003632402513176203","0.000005991244506731164","0.000007127219760150183","13000"
"breezy-sweep-155","finished","-","damien-bonnet","","2023-03-29T12:58:25.000Z","11334","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0034988345578312874","0.000005688648343493696","0.0000073550845627323724","13000"
"cosmic-sweep-219","finished","-","damien-bonnet","","2023-03-30T11:18:22.000Z","5863","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.004437413532286882","0.000012369739124551415","0.000014951437151466962","13000"
"prime-sweep-144","finished","-","damien-bonnet","","2023-03-29T11:30:36.000Z","11206","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.003395061008632183","0.000008123148290906101","0.000009587728527549189","13000"
"dulcet-sweep-154","finished","-","damien-bonnet","","2023-03-29T12:58:16.000Z","10841","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004243244882673025","0.00000940956215345068","0.000011633545000222512","13000"
"olive-sweep-283","finished","-","damien-bonnet","","2023-03-30T21:45:16.000Z","4713","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","6","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.003516430966556072","0.000008675351637066342","0.000009987161320168523","13000"
"easy-sweep-239","finished","-","damien-bonnet","","2023-03-30T14:34:15.000Z","5150","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","3","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.003710517892614007","0.0000065857266235980205","0.000008175373295671307","13000"
"confused-sweep-46","finished","-","damien-bonnet","","2023-03-28T19:26:32.000Z","12352","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.003783118212595582","0.000010365957678004634","0.000012573391359183006","13000"
"glamorous-paper-1128","finished","-","damien-bonnet","","2023-05-11T17:33:51.000Z","1177","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0035545851569622755","0.00000559012005396653","0.000006820241196692223","13000"
"ethereal-puddle-1167","finished","-","damien-bonnet","","2023-05-16T00:58:51.000Z","1509","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.000012677963241003454","0.000006591360943275504","0.000007487618404411478","13000"
"lucky-sweep-217","finished","-","damien-bonnet","","2023-03-30T11:06:07.000Z","5945","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004100802354514599","0.000010565639968262984","0.000012868368685303722","13000"
"revived-sweep-77","finished","-","damien-bonnet","","2023-03-28T13:19:34.000Z","11598","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","3","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0031641635578125715","0.000005712264737667283","0.000007045528036542237","13000"
"happy-sweep-98","finished","-","damien-bonnet","","2023-03-29T03:19:09.000Z","11504","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.004182875156402588","0.0000075467105489224195","0.000009079209121409804","13000"
"twilight-sweep-210","finished","-","damien-bonnet","","2023-03-30T09:36:59.000Z","6957","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.004023950081318617","0.000007749955329927616","0.000009407702236785552","13000"
"major-sweep-258","finished","-","damien-bonnet","","2023-03-30T17:44:11.000Z","5680","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0034255594946444035","0.000006838269655418117","0.00000849782554723788","13000"
"comfy-sweep-146","finished","-","damien-bonnet","","2023-03-29T11:37:25.000Z","12130","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","75","Hammersley","0.004339251201599836","0.00001429301846656017","0.000018256356270285323","13000"
"generous-sweep-284","finished","-","damien-bonnet","","2023-03-30T21:46:29.000Z","4899","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.003788484493270517","0.000009508270522928797","0.00001157983933808282","13000"
"earthy-sweep-269","finished","-","damien-bonnet","","2023-03-30T19:19:00.000Z","5921","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","100","[""adam"",""L-BFGS""]","","50","Hammersley","0.004919567611068487","0.00001901411997096147","0.0000246587187575642","13000"
"misunderstood-sweep-157","finished","-","damien-bonnet","","2023-03-29T13:47:34.000Z","11822","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0034504833165556192","0.000006327511528070318","0.000007846016160328873","13000"
"gentle-sweep-149","finished","-","damien-bonnet","","2023-03-29T12:23:14.000Z","13019","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.003626693971455097","0.0000073790520218608435","0.00000907473349798238","13000"
"dulcet-sweep-252","finished","-","damien-bonnet","","2023-03-30T16:45:08.000Z","6063","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003595119109377265","0.00000719192667020252","0.00000930033729673596","13000"
"sandy-sweep-60","finished","-","damien-bonnet","","2023-03-28T20:45:34.000Z","12545","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.004513538908213377","0.000025124416424660012","0.00003083614137722179","13000"
"icy-sweep-67","finished","-","damien-bonnet","","2023-03-28T13:19:06.000Z","11865","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","25","[""adam"",""L-BFGS""]","","50","Hammersley","0.005472808610647917","0.000044807537051383406","0.00002724214573390782","13000"
"toasty-eon-1156","finished","-","damien-bonnet","","2023-05-15T20:21:54.000Z","1513","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.000016554757166886702","0.000006200217285368126","0.0000069786246967851184","13000"
"vibrant-sweep-142","finished","-","damien-bonnet","","2023-03-29T11:18:04.000Z","10913","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.0041117058135569096","0.000012577767847687936","0.000014425842891796492","13000"
"balmy-sweep-68","finished","-","damien-bonnet","","2023-03-28T22:50:48.000Z","9572","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","2","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.0044667222537100315","0.000026103165509994145","0.00003244614345021546","13000"
"classic-sweep-108","finished","-","damien-bonnet","","2023-03-29T05:22:01.000Z","11268","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.00375182181596756","0.000006058080543880351","0.000007520319741161075","13000"
"usual-sweep-143","finished","-","damien-bonnet","","2023-03-29T11:29:04.000Z","10601","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.003715650411322713","0.000009144790055870544","0.000010884976290981284","13000"
"dainty-sweep-122","finished","-","damien-bonnet","","2023-03-29T08:08:19.000Z","9635","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","4","USnet","","","","25","[""adam"",""L-BFGS""]","","100","Hammersley","0.004060482140630484","0.000026129628167836927","0.000005183999292057706","13000"
"worldly-sweep-119","finished","-","damien-bonnet","","2023-03-29T07:50:45.000Z","11762","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.0037735160440206528","0.000010695042874431238","0.000013026759916101582","13000"
"fancy-sweep-73","finished","-","damien-bonnet","","2023-03-28T13:19:06.000Z","12731","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","4","Unet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.005311248358339071","0.0000067838500399375334","0.000007895710950833745","13000"
"silver-sweep-271","finished","-","damien-bonnet","","2023-03-30T19:40:28.000Z","6666","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0034983966033905745","0.000006817352186772041","0.00000826437917567091","13000"
"sage-sweep-224","finished","-","damien-bonnet","","2023-03-30T12:25:10.000Z","5631","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","6","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.0044804229401052","0.000009589604815118946","0.000012215528840897605","13000"
"misunderstood-sweep-211","finished","-","damien-bonnet","","2023-03-30T09:37:30.000Z","5266","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","2","Unet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.008845845237374306","0.00002425887214485556","0.000029300710593815893","13000"
"morning-sweep-218","finished","-","damien-bonnet","","2023-03-30T11:06:37.000Z","5543","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","6","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.003393365303054452","0.000005712842266802909","0.000006734096132277045","13000"
"decent-sweep-34","finished","-","damien-bonnet","","2023-03-28T16:54:31.000Z","9670","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","3","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.005265907850116491","0.000016870941180968657","0.000019583261746447533","13000"
"clear-sweep-173","finished","-","damien-bonnet","","2023-03-29T16:07:26.000Z","11380","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","7","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003986502066254616","0.00000792143509897869","0.000009750940080266446","13000"
"genial-music-1150","finished","-","damien-bonnet","","2023-05-15T17:49:19.000Z","1569","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","","[0.001,null]","pde","3","Simplified_NN","","","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.000014181665392243303","0.000006645723260589875","0.000007737892701698001","13000"
"warm-sweep-132","finished","-","damien-bonnet","","2023-03-29T09:12:57.000Z","11410","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.004806468728929758","0.000028442849725252017","0.000033971333323279396","13000"
"young-sweep-48","finished","-","damien-bonnet","","2023-03-28T19:32:31.000Z","12035","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004081448074430227","0.000010763665159174708","0.00001320345836575143","13000"
"spring-sweep-135","finished","-","damien-bonnet","","2023-03-29T09:46:12.000Z","11524","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.003547749249264598","0.0000066205047914991155","0.000008012063517526258","13000"
"jumping-sweep-257","finished","-","damien-bonnet","","2023-03-30T17:42:50.000Z","6575","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0035447634290903807","0.000007843500497983769","0.000009742191650730092","13000"
"mild-sweep-118","finished","-","damien-bonnet","","2023-03-29T06:37:31.000Z","13463","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.0033133914694190025","0.000007346169695665594","0.000009187097020912915","13000"
"azure-sweep-58","finished","-","damien-bonnet","","2023-03-28T20:29:03.000Z","11626","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","50","[""adam"",""L-BFGS""]","","75","Hammersley","0.00352834933437407","0.00000859958709042985","0.000010080570973514114","13000"
"fearless-sweep-23","finished","-","damien-bonnet","","2023-03-28T16:19:47.000Z","9457","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","[0.001,null]","","pde","2","USnet","","","","50","[""adam"",""L-BFGS""]","","100","Hammersley","0.0053136409260332584","0.00004219263428240083","0.00005068272730568424","13000"
"driven-sweep-288","finished","-","damien-bonnet","","2023-03-30T22:48:20.000Z","4395","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","75","Hammersley","0.0042152707464993","0.000010707552064559422","0.000013472934369929137","13000"
"playful-morning-1117","finished","-","damien-bonnet","","2023-05-11T13:54:19.000Z","1186","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.0039504943415522575","0.000006704879979224643","0.000008479328243993223","13000"
"earnest-sweep-279","finished","-","damien-bonnet","","2023-03-30T20:57:50.000Z","6621","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","100","[""adam"",""L-BFGS""]","","100","Hammersley","0.004670184105634689","0.000024428765755146745","0.00002917276469815988","13000"
"vivid-sweep-274","finished","-","damien-bonnet","","2023-03-30T20:07:28.000Z","5859","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","6","USnet","","","","75","[""adam"",""L-BFGS""]","","100","Hammersley","0.004134040325880051","0.000008137045369949192","0.00000997022470983211","13000"
"volcanic-sweep-69","finished","-","damien-bonnet","","2023-03-28T22:52:33.000Z","11469","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","8","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004040368366986513","0.00000890202591108391","0.000011044745406252332","13000"
"giddy-sweep-232","finished","-","damien-bonnet","","2023-03-30T13:16:24.000Z","6215","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","10","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.0039984844624996185","0.00001223513208969962","0.000015198955225059764","13000"
"sage-shape-1105","finished","-","damien-bonnet","","2023-05-10T12:44:07.000Z","1228","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","sigmoid","hard","[3000,null]","","[0.001,null]","pde","3","USnet","100","10000","","100","","[""adam"",""L-BFGS""]","100","Hammersley","0.004087887238711119","0.0000069884131335129496","0.000008891331162885763","13000"
"sweet-sweep-55","finished","-","damien-bonnet","","2023-03-28T20:12:14.000Z","11952","hsnp1x74","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","tanh","hard","[3000,null]","[0.001,null]","","pde","9","USnet","","","","75","[""adam"",""L-BFGS""]","","75","Hammersley","0.004207532852888107","0.000008774752132012509","0.000010759540600702168","13000"
